BrefID	SortDate	BibLvlCode	StandardTitle	AbstractEnglish	Refstringauthors	WoScode
287727	2014	AS	Shift towards the dominance of boreal species in the Arctic: inter-annual and spatial zooplankton variability in the West Spitsbergen Current	"We studied summer mesozooplankton composition between 2001 and 2009, in the epipelagic zone of the West Spitsbergen Current (WSC) and adjacent areas, which constitute a transition zone between warmer Atlantic and cold Arctic waters. According to hydrography and species composition, this region could be divided into 4 main areas: western and eastern branches of the WSC, the Greenland Sea together with Fram Strait, and the shelf areas of Spitsbergen and the Barents Sea. The most abundant species was <i>Oithona similis</i> and the most important, in terms of biomass, was <i>Calanus finmarchicus</i>; both species were found at all stations. The novel spatial analysis method of principal coordinates of neighbour matrices (PCNM) and the following variation partitioning were applied to disentangle the contributions of environmental variables and spatial differences in explaining mesozooplankton community variation. In spite of the large geographic area covered, environmental factors used in redundancy analysis (RDA) explained 30.6% of zooplankton variability, while the spatial distribution of sampling stations was responsible for 27.2%, and 12.5% was a common share of both predictors, coming from their correlations. We observed a smooth change from dominance of ubiquitous and boreo-Arctic taxa such as <i>O. similis </i> and <i>Triconia </i>sp. in the beginning of the study period towards stronger dominance of boreal taxa such as <i>C. finmarchicus</i>, which was the most abundant species in 2009."	"Weydmann, A.; Carstensen, J.; Goszczko, I.; Dmoch, K.; Olszewska, A.; Kwasniewski, S."	WOS:000333958800004
287759	2014	AS	"Trematodes of the Great Barrier Reef, Australia: emerging patterns of diversity and richness in coral reef fishes"	"The Great Barrier Reef holds the richest array of marine life found anywhere in Australia, including a diverse and fascinating parasite fauna. Members of one group, the trematodes, occur as sexually mature adult worms in almost all Great Barrier Reef bony fish species. Although the first reports of these parasites were made 100 years ago, the fauna has been studied systematically for only the last 25 years. When the fauna was last reviewed in 1994 there were 94 species known from the Great Barrier Reef and it was predicted that there might be 2,270 in total. There are now 326 species reported for the region, suggesting that we are in a much improved position to make an accurate prediction of true trematode richness. Here we review the current state of knowledge of the fauna and the ways in which our understanding of this fascinating group is changing. Our best estimate of the true richness is now a range, 1,100–1,800 species. However there remains considerable scope for even these figures to be incorrect given that fewer than one-third of the fish species of the region have been examined for trematodes. Our goal is a comprehensive characterisation of this fauna, and we outline what work needs to be done to achieve this and discuss whether this goal is practically achievable or philosophically justifiable."	"Cribb, T.H.; Bott, N.J.; Bray, R.A.; McNamara, M.K.A.; Miller, T.L.; Nolan, M.J.; Cutmore, S.C."	WOS:000344438500010
244662	2014	MS	"The family Tornidae in the tropical Southwest Pacific: the genus <i>Anticlimax</i> Pilsbry & McGinty, 1946 (Gastropoda, Truncatelloidea) with the description of 42 new species = La familia Tornidae en el Suroeste del Pacífico Tropical: el género <i>Anticlimax</i> Pilsbry & McGinty, 1946 (Gastropoda, Truncatelloidea) con la descripción de 42 especies nuevas"	\N	"Rubio, F.; Rolán, E."	\N
245279	2014	AS	Evaluating official marine protected area coverage for Aichi Target 11: appraising the data and methods that define our progress	"<li id=""aqc2511-li-0001"">The adoption of the Convention on Biological Diversity (CBD) Strategic Plan for Biodiversity, along with the 20 Aichi Targets, is a strong political endorsement for integrating biodiversity strategy across the entire United Nations system. Aichi Targets represent specific, time-bound drivers for governments to safeguard both marine and terrestrial biodiversity.</li><li id=""aqc2511-li-0002"">For the marine environment, Aichi Target 11 represents a call to effectively conserve at least 10% of coastal and marine areas by 2020. The core indicator to measure Aichi Target 11 is the extent of protected area coverage, and therefore it is essential that MPA data used to calculate this metric are robust.</li><li id=""aqc2511-li-0003"">The World Database on Protected Areas (WDPA) is the authoritative source of data for measuring Aichi Target coverage progress. The WDPA assimilates global protected areas data as officially reported by the UN Member States themselves.</li><li id=""aqc2511-li-0004"">Analysis of the WDPA (August 2014) calculated that MPAs now cover approximately 12,300,000?km<sup>2</sup> or 3.41% of the world's ocean. Only 0.59% of the global ocean area (2 163 661?km<sup>2</sup> within 1124 areas) is protected in no-take areas.</li><li id=""aqc2511-li-0005"">Only gathering and using State-sanctioned information may affect the accuracy of the WDPA MPA data. However, it is essential to first and foremost recognize national sovereignty and the rights of the Member State data providers in order to maintain a comprehensive approach to data gathering while ensuring international support for the resulting coverage figures that are used to measure global environmental targets.</li><li id=""aqc2511-li-0006"">Further improvements could be made to the MPA data, for example by refining current MPA attributes and working with Member States and conventions to reduce or remove point data in the system. Moreover, broadening the scope of the WDPA to allow the inclusion of clearly marked non-State-sanctioned sites would complement existing official data and facilitate dialogue between Member States and other data providers towards MPA data improvement."	"Thomas, H.L.; Macsharry, B.; Morgan, L.; Kingston, N.; Moffitt, R.; Stanwell-Smith, D.; Wood, L."	WOS:000345206000004
245313	2014	AS	"Migration, foraging, and residency patterns for northern Gulf loggerheads: implications of local threats and international movements"	"Northern Gulf of Mexico (NGoM) loggerheads (<em>Caretta caretta</em>) make up one of the smallest subpopulations of this threatened species and have declining nest numbers. We used satellite telemetry and a switching state-space model to identify distinct foraging areas used by 59 NGoM loggerheads tagged during 2010–2013. We tagged turtles after nesting at three sites, 1 in Alabama (Gulf Shores; n = 37) and 2 in Florida (St. Joseph Peninsula; n = 20 and Eglin Air Force Base; n = 2). Peak migration time was 22 July to 9 August during which &gt;40% of turtles were in migration mode; the mean post-nesting migration period was 23.0 d (±13.8 d SD). After displacement from nesting beaches, 44 turtles traveled to foraging sites where they remained resident throughout tracking durations. Selected foraging locations were variable distances from tagging sites, and in 5 geographic regions; no turtles selected foraging sites outside the Gulf of Mexico (GoM). Foraging sites delineated using 50% kernel density estimation were located a mean distance of 47.6 km from land and in water with mean depth of -32.5 m; other foraging sites, delineated using minimum convex polygons, were located a mean distance of 43.0 km from land and in water with a mean depth of -24.9 m. Foraging sites overlapped with known trawling activities, oil and gas extraction activities, and the footprint of surface oiling during the 2010 Deepwater Horizon oil spill (n = 10). Our results highlight the year-round use of habitats in the GoM by loggerheads that nest in the NGoM. Our findings indicate that protection of females in this subpopulation requires both international collaborations and management of threats that spatially overlap with distinct foraging habitats"	"Hart, K.M.; Lamont, M.M.; Sartain, A.R.; Fujisaki, I."	WOS:000340028800047
245396	2014	AS	EU–Mauritania fisheries partnership in need of more transparency	"The new protocol signed in July 2012 by the European Union and Mauritania under the existing Fisheries Partnership Agreement did not produce the expected results. The main component of this protocol consisted of the access rights for 300,000 t/yr of small pelagics. During the first five months after the signature of the protocol, no EU pelagic trawlers used the opportunities created by the protocol. Only after the formal approval of the protocol by the European Council in December 2013, some eastern EU member states started sending their pelagic trawlers back to Mauritania. This resulted in a utilisation of the protocol of 54% for the whole of 2013. Although the EU repeatedly stated that the €70 million/yr paid under the protocol provided good value for money, this assertion was hard to maintain considering the limited utilisation of the agreement. The paper analyses why the EU concluded an agreement with Mauritania that was not wanted by their industry and that was therefore only partially used in the end. It describes the decision making process inside the EU; the different parties involved and their different objectives. It is concluded that the EU decision making process suffers from a lack of transparency and that the combination of a business agreement with development aid resulted in an agreement which did not attain either of the stated objectives. It is proposed that in future the two aspects are clearly separated, and that the development component is extended to other countries in West Africa, including those that have no fish to sell to the EU."	"Corten, A."	WOS:000338607800001
245398	2014	AS	Global mapping and estimation of ecosystem services values and gross domestic product: A spatially explicit integration of national ‘green GDP’ accounting	"The economic value of ecosystem services (non-market) and the market value (represented by a proxy of gross domestic product (GDP)) represent the synthetic green GDP of the earth and of different nations. Mapping and estimating national green GDPs is a challenging task. In this study, we estimated the global market and non-market monetary values using two images, GlobCover 2009 and nighttime satellite imagery, as well as a comprehensive dataset. We also developed an integrated method supported by geographic information system (GIS) techniques, focused on spatial heterogeneity and real value, to create synthetic green GDP maps at global and national scales. Our results show that in 2009, for the entire biosphere, the ecosystem services value (ESV) could be estimated at US$ 149.61 trillion. Approximately 75.15% of the ESV is contributed by marine systems. The world GDP in 2009 was about US$ 71.75 trillion (for 225 countries or regions), resulting in a ratio of total ESV to GDP of approximately 2.09–1. Nighttime satellite imagery represents a more spatially explicit indicator of market value than does GDP. We also found that the distribution of the synthetic national green GDPs follows Zipf's Law, which holds that internal coherence exists among countries. A crude but simple indicator of the %ESV indicates that the relationship between the GDP and ESV is not always in a fixed pattern. The reliability of this result was demonstrated by comparing it with previous research and other relevant indices. We found a very high degree of confidence associated with this product. The method presented here is generally applicable at the global and continental scales and is applicable at the national scale for mapping the ESV and GDP. We hope that the results of this study will inform both policy-makers and the public about national green GDPs and encourage them to incorporate these values into policy decisions."	"Li, G.; Fang, C."	WOS:000342656100032
245495	2014	AS	"The state of the art of Xyalidae (Nematoda, Monhysterida) with reference to the Brazilian records"	"In the current study we provide a reviewed list of valid genera and species of Xyalidae, a widespread family of mostly marine free-living nematodes. Comments are added about the historic background and taxonomic situation of the family, all valid genera and, when necessary, diagnostic characters are given. Additionally, information about distribution and geographical location of species recorded along the Brazilian coast is provided. Our review recognized 46 valid genera, 450 valid species and 73 descriptions without enough morphological information for identification (<em class=""a-plus-plus"">species inquerendae</em>). Nearly 80 % of the <em class=""a-plus-plus"">species inquerendae</em> belong to <em class=""a-plus-plus"">Daptonema</em> and <em class=""a-plus-plus"">Theristus</em>. To avoid homonymies, two <em class=""a-plus-plus"">Daptonema</em> species were renamed, <em class=""a-plus-plus"">Daptonema biwaensis</em> (Tsalolikhin, 2002) new name (former <em class=""a-plus-plus"">Mongolotheristus timoshkini</em>) and <em class=""a-plus-plus"">Daptonema vietnamensis</em> (Gagarin and Thu, 2008) new name (former <em class=""a-plus-plus"">D. curvatum</em> sensu Gagarin and Thu, 2008). <em class=""a-plus-plus"">Cenolaimus sapeloensis</em> is transferred to <em class=""a-plus-plus"">Xyala sapeloensis</em> comb. nov. Along the Brazilian coast 28 genera and 41 species have been recorded. The species <em class=""a-plus-plus"">Elzalia floresi, Metadesmolaimus tersus, Paramonohystera stricta, Pseudosteineria scopae, Rhynchonema cemae</em>, <em class=""a-plus-plus"">R. veronicae</em>, <em class=""a-plus-plus"">Steineria ericia, S. marcorum, S. pavo, S. tripartita, Theristus acribus, T. flevensis, T. macroflevensis, T. pertenuis, T. stranus, Trichotheristus heterus, T. setosus</em> and <em class=""a-plus-plus"">Zygonemella striata</em> have the Brazilian coast as the type locality. Among all species, three occurred across three geographic regions, while the large majority was restricted to one. Xyalidae is typically encountered in oceanic sandy beaches, with only the species belonging to <em class=""a-plus-plus"">Daptonema</em>, <em class=""a-plus-plus"">Theristus</em>, <em class=""a-plus-plus"">Trichotheristus</em> and <em class=""a-plus-plus"">Zygonemella</em> being recorded in estuarine sediments. This observation suggests that the colonization of inland waters occurred multiple times along the evolutionary history."	"Venekey, V.; Gheller, P.F.; Maria, T.F.; Brustolin, M.C.; Kandratavicius, N.; Vieira, D.C.; Brito, S.; Souza, G.S."	WOS:000342443800012
245562	2014	AS	"Diversity, distribution, and zoogeography of benthic polychaetes in the Gulf of Mexico"	"The polychaete diversity of the Gulf of Mexico was examined using a comprehensive species database. The Gulf of Mexico was divided into four geographic regions and six depth classes; ß-diversity between the 24 polygons was calculated with the Sørensen similarity index and analyzed using a cluster analysis and an ordination based on non-metric multidimensional scaling. Both analyses revealed a strong influence of depth on the polychaete assemblages. The polychaete fauna in the southeastern sector was the most distinctive among the four sectors. Each of the 835 polychaete species and subspecies was assigned to a class in the categories “mobility,” “feeding strategy,” and “feeding appendage” and the compositions of the categories throughout different depths were examined. The categories introduced by Fauchald and Jumars (Oceanogr Mar Biol Annu Rev 17:193–284, 1979) were amended and the suggested changes discussed. Each species was assigned to a biogeographical class based on their worldwide distributions. Ten percent of the polychaete species were endemic to the Gulf of Mexico. More than 40 % of the species were exclusively found in the Atlantic Ocean and the Gulf of Mexico, about one-third of the polychaetes had a wide distribution, and 15 % of all species were restricted to both coasts of the American continent. Below 200 m more than 30 % of the species were endemic. Thorough taxonomic research will be pivotal in fostering our understanding of the Gulf of Mexico polychaete fauna."	"Reuscher, M.G.; Shirley, T.C."	WOS:000345080900007
246834	2014	AS	Positive feedback loop between introductions of non-native marine species and cultivation of oysters in Europe	"With globalization, agriculture and aquaculture activities are increasingly affected by diseases that are spread through movement of crops and stock. Such movements are also associated with the introduction of non-native species via hitchhiking individual organisms. The oyster industry, one of the most important forms of marine aquaculture, embodies these issues. In Europe disease outbreaks affecting cultivated populations of the naturalized oyster <i>Crassostrea gigas</i> caused a major disruption of production in the late 1960s and early 1970s. Mitigation procedures involved massive imports of stock from the species’ native range in the northwestern Pacific from 1971 to 1977. We assessed the role stock imports played in the introduction of non-native marine species (including pathogens) from the northwestern Pacific to Europe through a methodological and critical appraisal of record data. The discovery rate of non-native species (a proxy for the introduction rate) from 1966 to 2012 suggests a continuous vector activity over the entire period. Disease outbreaks that have been affecting oyster production since 2008 may be a result of imports from the northwestern Pacific, and such imports are again being considered as an answer to the crisis. Although successful as a remedy in the short and medium terms, such translocations may bring new diseases that may trigger yet more imports (self-reinforcing or positive feedback loop) and lead to the introduction of more hitchhikers. Although there is a legal framework to prevent or reduce these introductions, existing procedures should be improved."	"Mineur, F.; Le Roux, A; Maggs, A; Verlaque, M"	WOS:000344794200024
248165	2014	AS	Deep-sea fauna of European seas: An annotated species check-list of benthic invertebrates living deeper than 2000 m in the seas bordering Europe. Bivalvia	"An annotated check-list is given of Bivalvia species occurring deeper than 2000 m in the seas bordering Europe. The check-list is based on published data. The checklist includes 252 species. For each species synonymy, data on localities in European seas and general species distribution are provided. Station data are presented separately in the present thematic issue."	"Janssen, R.; Krylova, E.M."	\N
248167	2014	AS	Deep-sea fauna of European seas: An annotated species check-list of benthic invertebrates living deeper than 2000 m in the seas bordering Europe. Bryozoa	"An annotated check-list is given of Bryozoa species occurring deeper than 2000 m in the seas bordering Europe. The check-list is based on published data. The checklist includes 60 species. For each species synonymy, data on localities in European seas and general species distribution are provided. Station data are presented separately in the present thematic issue."	"Denisenko, N.V."	\N
287715	2014	AS	Morphospecies and taxonomic sufficiency of benthic megafauna in scientific bottom trawl surveys	"Scientific fisheries surveys routinely identify a large diversity of commercial and non-commercial benthic megainvertebrates that could provide useful information for Marine Strategy Framework Directive (MSFD) descriptors. Species is obviously the basic taxonomic level to which most ecological studies and theories refer. Identification at this level of organization is indeed always preferred over any other taxonomic level. Nevertheless, aggregation of species to higher taxonomic levels may be unavoidable sometimes, since errors of identification are known or suspected to occur in many surveys. Using analyses of taxonomic sufficiency (identification of organisms at various taxonomic resolutions) and groups of morphospecies (taxa identified easily by non-experts on the basis of evident morphological traits), this study aims to quantify the loss of ecological information incurred by partial identification of benthic megafauna in bottom trawl surveys in order to put such data to good use. The analyses were conducted on five scientific surveys representing a large range of geographical areas (from 150 km<sup>2</sup> to 150 000 km<sup>2</sup>) and environmental conditions. Results show that genus, family and, particularly, morphospecies are good surrogates for species identification in community analyses. We suggest that bottom trawl surveys can provide reliable megafauna data that may usefully complete those obtained by grab surveys. The use of morphospecies could lead to new strategies, combining different datasets to provide indicators for MSFD descriptors (e.g. D6)."	"Brind'Amour, A.; Laffargue, P.; Morin, J.; Vaz, S.; Foveau, A.; Le Bris, H."	WOS:000329880000001
287747	2014	AS	Molecular phylogenetics and systematics of the bivalve family Ostreidae based on rRNA sequence-structure models and multilocus species tree	"The bivalve family Ostreidae has a worldwide distribution and includes species of high economic importance. Phylogenetics and systematic of oysters based on morphology have proved difficult because of their high phenotypic plasticity. In this study we explore the phylogenetic information of the DNA sequence and secondary structure of the nuclear, fast-evolving, ITS2 rRNA and the mitochondrial 16S rRNA genes from the Ostreidae and we implemented a multi-locus framework based on four loci for oyster phylogenetics and systematics. Sequence-structure rRNA models aid sequence alignment and improved accuracy and nodal support of phylogenetic trees. In agreement with previous molecular studies, our phylogenetic results indicate that none of the currently recognized subfamilies, Crassostreinae, Ostreinae, and Lophinae, is monophyletic. Single gene trees based on Maximum likelihood (ML) and Bayesian (BA) methods and on sequence-structure ML were congruent with multilocus trees based on a concatenated (ML and BA) and coalescent based (BA) approaches and consistently supported three main clades: (i) <i>Crassostrea</i>, (ii)<i> Saccostrea</i>, and (iii) an Ostreinae-Lophinae lineage. Therefore, the subfamily Crassotreinae (including <i>Crassostrea</i>), Saccostreinae subfam. nov. (including <i>Saccostrea</i> and tentatively <i>Striostrea</i>) and Ostreinae (including Ostreinae and Lophinae taxa) are recognized. Based on phylogenetic and biogeographical evidence the Asian species of <i>Crassostrea</i> from the Pacific Ocean are assigned to <i>Magallana</i> gen. nov., whereas an integrative taxonomic revision is required for the genera <i>Ostrea</i> and <i>Dendostrea</i>. This study pointed out the suitability of the ITS2 marker for DNA barcoding of oyster and the relevance of using sequence-structure rRNA models and features of the ITS2 folding in molecular phylogenetics and taxonomy. The multilocus approach allowed inferring a robust phylogeny of Ostreidae providing a broad molecular perspective on their systematics."	"Salvi, D.; Macali, A.; Mariottini, P."	WOS:000342492700150
287800	2014	AS	Rapid changes and long-term cycles in the benthic megafaunal community observed over 24 years in the abyssal northeast Pacific	"The abyssal seafloor community in the NE Pacific (Station M, ?4000 m depth) was studied between 2006 and 2012 using remotely operated vehicles (ROVs) as part of a continuing 24-year time-series study. New patterns continue to emerge showing that the deep-sea can be dynamic on short time scales, rather than static over long periods. In just over 2 years the community shifted from a sessile, suspension-feeding, sponge-dominated community to a mobile, detritus-feeding, sea cucumber-dominated assemblage. In 2006 megafaunal diversity (Simpson’s Diversity Index, SDI) was high, yet the community was depauperate in terms of density compared to later periods. Over an 18-month period beginning in spring 2011, the densities of mobile organisms increased by nearly an order of magnitude while diversity decreased below 2006 levels. In late 2012 four sea cucumbers (two Peniagone spp., Elpidia sp. A, and <i>Scotoplanes globose</i>) were at the highest densities recorded since investigations began at Station M in 1989. For a group of 10 echinoderms investigated over the entire study period, we saw evidence of a long-term cycle spanning 2 decades. These changes can be tied to a variable food supply originating in shallow water. Large variations over decadal-scales indicate that remote abyssal communities are dynamic and likely subject to impacts from anthropogenic changes like ocean warming, acidification, and pollution manifested in the upper ocean. The degree of dynamism indicates that one-time or short-term investigations are not sufficient for assessing biological community structure in conservation or exploitation studies in the deep sea."	"Kuhnz, L.A.; Ruhl, H.A.; Huffard, C.L.; Smith, K.L."	WOS:000336876100001
287833	2014	AS	Macroevolutionary patterns of sexual size dimorphism in copepods	"Major theories compete to explain the macroevolutionary trends observed in sexual size dimorphism (SSD) in animals. Quantitative genetic theory suggests that the sex under historically stronger directional selection will exhibit greater interspecific variance in size, with covariation between allometric slopes (male to female size) and the strength of SSD across clades. Rensch's rule (RR) also suggests a correlation, but one in which males are always the more size variant sex. Examining free-living pelagic and parasitic Copepoda, we test these competing predictions. Females are commonly the larger sex in copepod species. Comparing clades that vary by four orders of magnitude in their degree of dimorphism, we show that isometry is widespread. As such we find no support for either RR or for covariation between allometry and SSD. Our results suggest that selection on both sexes has been equally important. We next test the prediction that variation in the degree of SSD is related to the adult sex ratio. As males become relatively less abundant, it has been hypothesized that this will lead to a reduction in both inter-male competition and male size. However, the lack of such a correlation across diverse free-living pelagic families of copepods provides no support for this hypothesis. By comparison, in sea lice of the family Caligidae, there is some qualitative support of the hypothesis, males may suffer elevated mortality when they leave the host and rove for sedentary females, and their female-biased SSD is greater than in many free-living families. However, other parasitic copepods which do not appear to have obvious differences in sex-based mate searching risks also show similar or even more extreme SSD, therefore suggesting other factors can drive the observed extremes."	"Hirst, A.G.; Kiorboe, T."	WOS:000341094800003
287847	2014	AS	Cypraeidae: how well-inventoried is the best-known seashell family?	"Cowries (Cypraeidae) are diverse and occur in all tropical and some temperate seas, from shallow waters to the deep sea. There is a vast literature documenting the distribution, taxonomy, and shell variation, among many other topics. Because of its popularity among shell collectors, amateurs have contributed more to the cowrie literature than to most molluscan families. Traditionally, taxa have been described based on shell characters, and the majority of species descriptions continue to be published in non-peer-reviewed journals, magazines and books. Molecular studies in the last two decades have largely confirmed phylogenies based on morphology and anatomy. Currently, 245 species and 166 subspecies (or 411 operational taxonomic units) are recognized in 48 genera in the family. Despite being the best-known seashell family, the discovery curve suggests that there are still more taxa to be discovered. A review of the knowledge of the family is presented, and information on each genus is summarized."	"Moretzsohn, F."	WOS:000343852900016
287852	2014	AS	Epibiont communities of loggerhead marine turtles (<i>Caretta caretta</i>) in the western Mediterranean: influence of geographic and ecological factors	"This study reports for the first time on the whole epibiont fauna of loggerhead marine turtles, <i>Caretta caretta</i>, in the western Mediterranean, analysing the factors that account for the predictability and composition of the assemblage. A total of 104 loggerhead turtles stranded along the coasts of eastern Spain during 1995–2006 were surveyed for epibionts. A total of 39 epibiont taxa were identified, three of them being new records for loggerhead turtles: <i>Bittium </i>sp.,<i> Idotea metallica</i> and Jassa sp. The assemblage was composed of a group of 27 facultative taxa that use turtles as any inanimate buoyant substrate, and 12 taxa that have developed more specific associations to marine turtles, including six species that occur in marine turtles exclusively, two that dwell also on other hosts, and four that can also survive as free-living forms but have developed a strong association with marine turtles. Hierarchical clustering and Similarity Profile Analysis based on the occurrence of 166 epibiont taxa from nine available surveys indicated that the epibiont assemblages from loggerhead turtles in the western Mediterranean (WM) are similar to those from Central Mediterranean (CM), but significantly different from turtles surveyed in the eastern Mediterranean and the Atlantic. The subset of epibionts occurring on WM and CM turtles is defined by a combination of geographic factors (exclusive Mediterranean epibiont taxa) and ecological factors (relative absence of littoral-benthic taxa). Loggerhead turtles from WM and CM apparently exploit both pelagic and benthic habitats in similar fashion, representing a homogeneous unit for epibiont recruitment."	"Domènech, F.; Badillo, F.J.; Tomás, J.; Raga, J.A.; Aznar, F.J."	WOS:000354057500020
287934	2014	AS	"Invasive polychaete <i>Boccardia proboscidea</i> Hartman, 1940 (Polychaeta: Spionidae) in sewage-impacted areas of the SW Atlantic coasts: morphological and reproductive patterns"	"<i>Boccardia proboscidea</i> is an alien polychaete species that has been introduced to the Southwestern Atlantic Ocean. This polychaete species has invaded intertidal benthic rocky shores, and builds reefs formed by thousands of individuals per square meter with densities up to 1,500,000 ind.·m<sup>?2</sup> in organically impacted sites. This phenomenon was first recorded in Argentina in 2008. This is the first comprehensive study on the morphology, habitat and reproductive biology of <i>B. proboscidea</i> associated with the sewage-induced abrasion platforms on the Argentinean coasts. Adult morphology of <i>B. proboscidea</i> from Mar del Plata is described and a comparison with material from other locations is made. Results showed that <i>B. proboscidea</i> from Mar del Plata, Argentina share the same diagnostic features as those of the individuals from the original description (California). Moreover, the results also indicated that the reproduction of this species involves a poecilogonous development (production of more than one type of offspring with both kinds of larvae) and implicates adelphophagy (nurse egg ingestion). Patterns of larval development varied both within a single brood and among broods of different females. Continuous reproduction of <i>B. proboscidea</i> coupled with a continuous supply of organic matter could explain the possible mechanism that led to the development of reefs."	"Jaubet, M.L.; Garaffo, G.V.; Vallarino, E.A.; Elias, R."	WOS:000358729600029
287952	2014	AS	A review of the Polystira clade—the Neotropic’s largest marine gastropod radiation (Neogastropoda: Conoidea: Turridae <i>sensu stricto</i>)	"The <i>Polystira</i> clade (here comprising <i>Polystira</i> and <i>Pleuroliria</i>) is a poorly known but hyper-diverse clade within the neogastropod family Turridae (sensu stricto). It has extensively radiated within the tropics and subtropics of the Americas, to which it is endemic. In this paper we present a synthetic overview of existing information on this radiation together with new information on estimated species diversity, systematic relationships, a species-level molecular phylogenetic analysis and preliminary macroecological and diversification analyses, to serve as a platform for further study. We currently estimate that about 300 species (122 extant) are known from its 36 million year history but this number will undoubtedly increase as we extend our studies. We discuss the relationships of <i>Polystira</i> to other Neotropical Turridae (s.s.) and examine the taxonomy and systematics of the geologically oldest described members of the clade. To aid taxonomic description of shells we introduce a new notation for homologous major spiral cords. Focusing on key publications, we discuss in detail the changing historical understanding of the taxonomy of the clade and the relationships of its component genus-level taxa: <i>Polystira</i> Woodring, 1928, <i>Pleuroliria</i> de Gregorio, 1890, Josephina Gardner, 1945 and <i>Oxytropa</i> Glibert, 1955. We designate a neotype for <i>Pleurotoma (Pleuroliria) supramirifica</i> de Gregorio, 1890, to stabilize our understanding of this, the type species of <i>Pleuroliria</i>. Application of the name <i>Oxytropa</i> is restricted to the type species. The genus <i>Polystira</i> is conchologically re-described and for the first time we synthesize available information on the anatomy, feeding and toxinology, reproduction and life history, larval modes and life habits, and geographic and bathymetric ranges of its species. We give an updated list of the 19 formally described living species and present the pitfalls of the currently poor species-level taxonomy of <i>Polystira</i> using case examples. We present a molecular phylogenetic analysis of 22 extant species using three mitochondrial gene fragments (COI, 12S rRNA and 16S rRNA). This reveals undescribed species and indicates that Recent genetic clades (‘biospecies’) are consistent with finely divided conchological ‘morphospecies’. Historically, there has been a slow realisation of the high species diversity of the <i>Polystira</i> clade and we consider that this may be due to inadequate precision of morphological description of shells and a lack of clear homology statements. We suggest how these both might be improved. Finally, using a data compilation based on museum specimens  we examine species range-size distributions and species abundance distributions for 85 of the 112 extant western Atlantic species that we have delimited to date. Our results indicate that the majority of species are rare and have short geographic ranges; only a few are wide-ranging and abundant. This has important implications for surveys of biodiversity."	"Todd, J.A.; Rawlings, T.A."	WOS:000345966100005
287959	2014	AS	"On some Vetigastropoda (Mollusca, Gastropoda) from the Plio-Pleistocene of the Philippines with descriptions of three new species"	"We studied representatives of seven vetigastropod families in an extremely well-preserved Plio-Pleistocene mollusc fauna found in relatively deep water sediments (c. 200–300 m paleodepth) from the north-western Philippines. The fauna is systematically described and its paleoenvironmental and paleobiogeographical character is explored. Twenty-six species of gastropods were studied, three of which are described as new: <i>Halystina conoidea</i> n. sp., <i>Calliotropis arenosa</i> n. sp. and <i>Ethminolia wareni</i> n. sp. Four new combinations are proposed: <i>Pseudotalopia taiwanensis</i> (Chen, 2006), <i>Solariella segersi</i> (Poppe, Tagaro & Dekker, 2006), <i>Zetela tabakotanii</i> (Poppe, Tagaro & Dekker, 2006) and <i>Ilanga konos</i> (Vilvens, 2009). Fourteen species are known living. Most extant species nowadays occur around the Philippines. Two of the species also occur in Neogene deposits from western Pacific islands. The new fauna offers insights into the character of relatively deep water Indo-West Pacific mollusc faunas prior to the onset of the late Quaternary ice ages."	"Helwerda, R.A.; Wesselingh, F.P.; Williams, S.T."	WOS:000330022700001
287970	2014	AS	"Three new records of copepods (Siphonostomatoida) parasitic on marine fishes of Iraq, including the relegation of two species of <i>Lernanthropinus</i> to <i>Lernanthropinus temminckii</i> (von Nordmann, 1864)"	"Three parasitic copepods (Siphonostomatoida) belonging to three different genera were recovered from marine fishes of Iraq, and are listed here as new records. The sea lice <i>Caligus epinepheli</i> Yamaguti, 1936 (Caligidae) was collected from the Japanese threadfin bream, <i>Nemipterus japonicus</i> (Bloch). It had been frequently reported from teleost fishes around the world. The second record, comprising male and female, was another caligid, rarely caught from fishes — <i>Hermilius longicornis</i> Bassett-Smith, 1898, collected from the giant catfish, <i>Netuma thalassina</i> (Rüppell). This paper features the first description of the male of the latter species. The third record was the lernanthropid, <i>Lernanthropinus temminckii</i> (von Nordmann, 1864) (Lernanthropidae), redescribed based on the specimens collected from the greater lizard fish, <i>Saurida tumbil</i> (Bloch) (Synodontidae). In order to clarify its taxonomic status, our specimen was compared with the holotype of <i>L. gibbosus</i> (Pillai, 1964) from the collections of Zoological Survey of India, Kolkata, and the syntypes of <i>L. sauridae</i> Do in Ho and Do, 1985 and <i>L. temminckii</i> from the collections of the Smithsonian Institution, Washington D.C. We found similarities in the morphology of the body, mouthparts, and legs 1–4 in three above-mentioned species. The prominent feature, the setation pattern of legs 1 and 2 was similar in all the female specimens examined. In the light of this, we formally relegate <i>L. gibbosus</i> and <i>L. sauridae</i> to synonymy with <i>L. temminckii</i>. Another important similarity is that <i>Lernanthropinus gibbosus, L. sauridae</i>, and <i>L. temminckii</i> have exclusively been parasitic on lizardfishes (Synodontidae). The attachment site of all three copepods reported form Iraq were the gill filaments."	"Venmathi Maran, B.A.; Moon, S.Y.; Adday, T.K.; Khamees, N.R.; Myoung, J.-G."	WOS:000331965300019
